conceptUri,reuseLevel,preferredLabel,altLabels
http://data.europa.eu/esco/skill/f817db1a-4bc6-4c67-b8a5-ab85c1805a07,cross-sector,maintain tanks,"respond to community needs
analyse needs of community
find out community needs
analyze  community needs
analyze community needs
allocate resources according to community needs
research community needs
identify community needs"
http://data.europa.eu/esco/skill/f8249dd0-c832-47d4-a9b5-0dad85d2bd16,cross-sector,supervise sound production,"understand Walloon speech
understand spoken Walloon
listen to Walloon
make sense of spoken Walloon
understanding spoken Walloon
interpret spoken Walloon
comprehend spoken Walloon"
http://data.europa.eu/esco/skill/f82b05a7-128b-4a72-a815-044ff6062f62,cross-sector,advise on waste management procedures,"variety of planing cutters
planing cutter models
brands of carbide tipped blades
categories of planing cutters
brands of planing cutters
categories of carbide tipped blades
variety of carbide tipped blades
types of planing cutters"
http://data.europa.eu/esco/skill/f83c245f-4aa9-484f-8fd2-4ad65dd82ae5,cross-sector,practice vigilance,"religious professional instruction
educate religious professionals
teach religious professionals
train religious professionals
instruct religious professionals
religious professional teaching
religious professional training
religious professional education"
http://data.europa.eu/esco/skill/f83e61e0-cb73-4a6a-b266-c4be03fb30eb,cross-sector,monitor chemical process condition,"monitoring construction site
construction site monitoring
oversee construction site
monitor construction site
oversee construction workers
check construction progress
check progress of construction
monitoring of construction site
oversee construction site workers"
http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,cross-sector,renewable energy technologies,"elaborate zoonoses control policy
develop control strategies against zoonotic and foodborne diseases
develop zoonotic disease control policies
develop zoonotic disease control guidelines
develop zoonotic and foodborne disease control policies
establish zoonoses control policy
elaborate zoonotic disease control policies
establish zoonotic disease control policies
develop zoonotic disease control strategies"
http://data.europa.eu/esco/skill/f85bb847-febe-4853-9dbf-7d25424e5921,cross-sector,civil process order,draw design sketches
http://data.europa.eu/esco/skill/f8b05146-5ffc-44a9-846b-63e3ad1fe187,cross-sector,provide power distribution,"work according to verbal instructions
follow verbal directions
follow spoken instructions
adhere to verbal instructions
perform work tasks according to spoken instructions
perform work tasks according to verbal instructions
carry out work tasks according to verbal directions
adhere to verbal directions
follow verbal instructions
adhere to spoken directions
work according to verbal directions
follow spoken directions"
http://data.europa.eu/esco/skill/f8bc0c97-e56f-4f19-bedc-fededf7bea26,cross-sector,apply massage therapy,"types of drill press oils
brands of boring lubricants
models of drill press oils
categories of boring lubricants
models of boring lubricants
categories of drill press oils
drill press oils varieties
brands of drill press oils
boring lubricants varieties"
http://data.europa.eu/esco/skill/f8bd915e-8424-469f-bab8-e64fc2e4c2dd,cross-sector,optical instruments,"regulate packaging development cycle from concept to launch
manage packaging development cycle from concepts to launch
oversee packaging development cycle from concept to launch
supervise packaging development cycle from concept to launch
maintain packaging development cycle from concept to launch
manage packaging development cycle from concept to launch"
http://data.europa.eu/esco/skill/f8cb12e3-12ad-4260-81ac-e8b4a0c745cc,cross-sector,research human behaviour,"identify with the company's mission
identify with the company's vision and goals
make the company's goals one's own
identify with the company's goals
understand and pursue the company's goals"
http://data.europa.eu/esco/skill/f8cd217b-b870-42aa-9bbe-d36b672cbb65,cross-sector,operate package processing equipment,"install communication equipment on trains
perform installation of electronic communication systems used in trains
perform installation of electronic communication equipment used in trains
install electronic communication devices on trains
carry out installation of electronic communication systems used in trains
install electronic communication equipment on trains
install, adjust, and test train electronic communication apparatus
install communication devices on trains
set up electronic communication devices on trains
set up electronic communication equipment on trains
install electronic communication apparatus on trains
install, adjust, and test train electronic communication equipment"
http://data.europa.eu/esco/skill/f8d4a24c-fb62-444e-9525-7aa5662f440d,cross-sector,supervise children,"use special hearing equipment for tests
use special hearing equipment for a test
use special hearing equipment in tests
use audiometers and computers for tests
test for hearing disorders using special equipment
determine patient's hearing disorders using special equipment"
http://data.europa.eu/esco/skill/f8e5f1fd-82ee-45c0-b179-399d8e9a22aa,cross-sector,deal with challenging people,"Armenian
ability to comprehend spoken and written Armenian and to speak and write in Armenian
competent in Armenian"
http://data.europa.eu/esco/skill/f8e7c608-a92d-4b61-b84f-e2453b0aa4a4,cross-sector,follow up online user requests,"packaging process
packaging processing
packaging production
packaging operations
package processes
packaging development
packaging processes
packaging design"
http://data.europa.eu/esco/skill/f9032d23-4b04-4cbb-8152-2cafc2d394d2,cross-sector,operate scrap vibratory feeder,"insurance markets
insurance market
coverage market"
http://data.europa.eu/esco/skill/f914df1a-c9fd-47ab-b1ec-bc7c6f572640,cross-sector,influence policy makers on social service issues,"be fluent in Croatian
communicate verbally in Croatian
interacting verbally in Croatian
speak Croatian
verbally interact in Croatian
interact verbally in Croatian"
http://data.europa.eu/esco/skill/f91ad7eb-f4dd-400f-b69e-6a4e23024741,cross-sector,asphalt mixes,"coaching clients
manage clients
coaching client
prepare clients
supervise clients
coach clients"
http://data.europa.eu/esco/skill/f929c89e-c363-4132-a918-e021d57b307c,cross-sector,supply chain management,"sequence of digits
numerical sequencing
digital sequence
numerical sequence
a numerical sequence
numerical sequences"
http://data.europa.eu/esco/skill/f96c8129-91b8-4d29-bfa2-3d889e427e74,transversal,write calibration report,"types of insurance
insurance typology
insurance categories
categories of insurance types
types of insurance products
insurance types"
http://data.europa.eu/esco/skill/f96f5aa5-6ed7-40dc-a431-68b0a09d6d4b,cross-sector,design automation components,"develop mobility applications
develop mobility on demand services
determine innovative mobility concepts
develop bike sharing services
determine innovative mobility services"
http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f,cross-sector,seek innovation in current practices,"provide community-based social services
provide services to specific groups in communities
provide community development service
provide community development services"
http://data.europa.eu/esco/skill/f98159cb-935a-4a20-97d0-68e2e3e60765,cross-sector,anticipate installation maintenance,"assess studio production
assessing studio production
evaluate studio production
analyse studio production
monitor studio production"
http://data.europa.eu/esco/skill/f99fdb33-39e8-4e00-8dce-e76041c26c04,cross-sector,replace die,"organize a damage assessment
organise a damage appraisal
create a damage assessment
organise a damage valuation"
http://data.europa.eu/esco/skill/f9bc2890-d1f2-4a83-bd7b-b150a7679c79,cross-sector,Korean,"celebrate religious worship
prepare religious services
undertake religious services
arrange religious worship
provide religious services
celebrate religious services
arrange religious services
undertake religious worship
provide religious worship"
http://data.europa.eu/esco/skill/f9cc9cc2-462b-45c2-b897-77dae4336ba0,cross-sector,stay up-to-date with music and video releases,"give presentations to the public
public presentations conducting
conduct public presentations
give public presentations
giving presentations to the public
conduct presentations to the public
public presentations giving
giving public presentations
conducting presentations to the public
conducting public presentations"
